iso,year,ly,v2x_polyarchy,v2x_polyarchy_sd,v2xlg_legcon,v2xlg_legcon_sd,v2x_jucon,v2x_jucon_sd
BOL,2002,8.341351769124675,0.719,0.058499999999999996,0.694,0.125,0.543,0.14900000000000002
BOL,2003,8.35004532962886,0.719,0.057499999999999996,0.757,0.10799999999999998,0.55,0.152
BOL,2004,8.373451173036196,0.753,0.055499999999999994,0.717,0.124,0.576,0.1415
BOL,2005,8.399613367610927,0.746,0.058499999999999996,0.73,0.1185,0.569,0.13949999999999999
BOL,2006,8.42986951839455,0.724,0.055499999999999994,0.466,0.142,0.525,0.14450000000000002
BOL,2007,8.45817506349719,0.719,0.055999999999999994,0.466,0.142,0.525,0.14450000000000002
BOL,2008,8.501883046990384,0.719,0.05499999999999999,0.441,0.13799999999999998,0.517,0.14
BOL,2009,8.519458284155684,0.714,0.057999999999999996,0.413,0.134,0.44,0.13949999999999999
BOL,2010,8.545150498356257,0.68,0.057499999999999996,0.408,0.135,0.383,0.1315
BOL,2011,8.581294116822761,0.677,0.057999999999999996,0.408,0.135,0.383,0.1315
BOL,2012,8.614501373883236,0.67,0.0605,0.408,0.135,0.375,0.1275
BOL,2013,8.663714844079005,0.658,0.058499999999999996,0.432,0.14200000000000002,0.415,0.133
BOL,2014,8.700680734850161,0.647,0.059,0.432,0.14200000000000002,0.415,0.133
BOL,2015,8.732304571033183,0.609,0.0615,0.418,0.14,0.408,0.134
BOL,2016,8.756997183623554,0.62,0.0635,0.418,0.14,0.413,0.14
BOL,2017,8.782839724879,0.609,0.0625,0.379,0.1375,0.394,0.132
BOL,2018,8.809231949715043,0.593,0.0595,0.366,0.1325,0.341,0.1335
HTI,1960,7.500529485395295,0.148,0.007999999999999993,0.06,0.044,0.025,0.02
HTI,1961,7.43955930913332,0.146,0.006999999999999992,0.06,0.044,0.025,0.02
HTI,1962,7.510977752014095,0.145,0.006999999999999992,0.06,0.044,0.025,0.02
HTI,1963,7.423568444259167,0.145,0.006999999999999992,0.06,0.044,0.025,0.02
HTI,1964,7.38025578842646,0.144,0.006499999999999992,0.06,0.044,0.025,0.02
HTI,1965,7.370230641807081,0.144,0.006499999999999992,0.06,0.044,0.025,0.02
HTI,1966,7.343426229147367,0.144,0.006499999999999992,0.06,0.044,0.025,0.02
HTI,1967,7.301147805856032,0.144,0.006499999999999992,0.06,0.044,0.025,0.02
HTI,1968,7.31986492980897,0.144,0.006499999999999992,0.06,0.044,0.025,0.02
HTI,1969,7.3310603052186325,0.144,0.006499999999999992,0.06,0.044,0.025,0.02
HTI,1970,7.356918242356021,0.144,0.006499999999999992,0.06,0.044,0.025,0.02
HTI,1971,7.409136443920128,0.148,0.007499999999999993,0.06,0.044,0.035,0.025
HTI,1972,7.399398083331354,0.15,0.007499999999999993,0.06,0.044,0.036,0.026000000000000002
HTI,1973,7.425357887027151,0.15,0.008500000000000008,0.06,0.044,0.036,0.026000000000000002
HTI,1974,7.462789157412448,0.15,0.008000000000000007,0.06,0.044,0.036,0.026000000000000002
HTI,1975,7.453561871643373,0.15,0.008000000000000007,0.06,0.044,0.036,0.026000000000000002
HTI,1976,7.51479976048867,0.15,0.008000000000000007,0.06,0.044,0.036,0.026000000000000002
HTI,1977,7.4999765409521215,0.15,0.008000000000000007,0.06,0.044,0.036,0.026000000000000002
HTI,1978,7.527793987721444,0.15,0.008000000000000007,0.06,0.044,0.036,0.026000000000000002
HTI,1979,7.580189417944541,0.151,0.008500000000000008,0.06,0.044,0.036,0.026000000000000002
HTI,1980,7.631916513071252,0.148,0.007499999999999993,0.06,0.044,0.036,0.026000000000000002
HTI,1981,7.582738488914411,0.15,0.008500000000000008,0.06,0.044,0.036,0.026000000000000002
HTI,1982,7.5256399750415355,0.15,0.008500000000000008,0.06,0.044,0.036,0.026000000000000002
HTI,1983,7.51479976048867,0.115,0.006999999999999999,0.054,0.0405,0.036,0.026000000000000002
HTI,1984,7.497207223203318,0.146,0.007999999999999993,0.061,0.045,0.036,0.026000000000000002
HTI,1985,7.4821189235521155,0.151,0.008500000000000008,0.062,0.046,0.036,0.026000000000000002
HTI,1986,7.455298485683291,0.121,0.013500000000000005,0.074,0.053000000000000005,0.043,0.031
HTI,1987,7.427738840532894,0.196,0.019000000000000003,,,0.177,0.096
HTI,1988,7.438971592395862,0.263,0.02150000000000002,0.255,0.174,0.177,0.096
HTI,1989,7.389563953677635,0.208,0.018000000000000002,,,0.177,0.096
HTI,1990,7.379008127628304,0.202,0.019000000000000003,0.397,0.16750000000000004,0.175,0.0955
HTI,1991,7.39554897246126,0.327,0.038500000000000006,0.463,0.1645,0.175,0.0915
HTI,1992,7.336917838004844,0.18,0.019000000000000003,0.322,0.1595,0.096,0.06249999999999999
HTI,1993,7.274604845450462,0.207,0.018500000000000003,0.322,0.1595,0.096,0.06249999999999999
HTI,1994,7.140720123121496,0.232,0.018500000000000003,0.389,0.16150000000000003,0.11,0.0675
HTI,1995,7.228781480278356,0.348,0.036000000000000004,0.636,0.16749999999999998,0.353,0.1365
HTI,1996,7.262917899936725,0.427,0.05300000000000002,0.636,0.16749999999999998,0.366,0.13799999999999998
HTI,1997,7.283608861458903,0.441,0.05299999999999999,0.636,0.16749999999999998,0.366,0.13799999999999998
HTI,1998,7.300187088104228,0.442,0.05249999999999999,0.636,0.16749999999999998,0.366,0.13799999999999998
HTI,1999,7.322068989150911,0.442,0.05249999999999999,0.579,0.1665,0.366,0.13799999999999998
HTI,2000,7.326945235645499,0.437,0.05349999999999999,0.635,0.16300000000000003,0.366,0.13799999999999998
HTI,2001,7.313955117110083,0.417,0.05050000000000002,0.635,0.16300000000000003,0.366,0.13799999999999998
HTI,2002,7.309335316634655,0.41,0.048000000000000015,0.635,0.16300000000000003,0.366,0.13799999999999998
HTI,2003,7.310478030264792,0.408,0.047000000000000014,0.635,0.16300000000000003,0.366,0.13799999999999998
HTI,2004,7.271848032816564,0.249,0.019000000000000003,0.6,0.19149999999999998,0.173,0.0895
HTI,2005,7.287423832046291,0.247,0.014000000000000012,,,0.181,0.0885
HTI,2006,7.308568383280192,0.386,0.03950000000000001,0.648,0.172,0.284,0.11900000000000001
HTI,2007,7.340684699684356,0.469,0.05600000000000002,0.754,0.1175,0.348,0.1255
HTI,2008,7.349547944743437,0.468,0.05500000000000002,0.754,0.1175,0.347,0.12150000000000001
HTI,2009,7.380326047803599,0.459,0.05349999999999999,0.754,0.1175,0.344,0.1245
HTI,2010,7.350227369697938,0.459,0.05349999999999999,0.754,0.1175,0.191,0.096
HTI,2011,7.4073177104694174,0.431,0.04849999999999999,0.746,0.118,0.211,0.093
HTI,2012,7.422971251049421,0.438,0.04899999999999999,0.746,0.118,0.214,0.09649999999999999
HTI,2013,7.451241684987676,0.434,0.046999999999999986,0.746,0.118,0.2,0.09300000000000001
HTI,2014,7.466799475018602,0.434,0.046999999999999986,0.746,0.118,0.2,0.09300000000000001
HTI,2015,7.462789157412448,0.425,0.046999999999999986,0.632,0.15000000000000002,0.2,0.09300000000000001
HTI,2016,7.454719949364001,0.42,0.04500000000000001,0.758,0.1175,0.19,0.0945
HTI,2017,7.45333380392296,0.418,0.04450000000000001,0.758,0.1175,0.218,0.101
HTI,2018,7.4553234709119325,0.429,0.046999999999999986,0.735,0.129,0.238,0.10450000000000001
HND,1960,7.671826797878781,0.181,0.0175,0.212,0.135,0.328,0.14
HND,1961,7.6638772587034705,0.181,0.0175,0.212,0.135,0.328,0.14
HND,1962,7.684324067681155,0.181,0.0175,0.212,0.135,0.328,0.14
HND,1963,7.685703061234547,0.177,0.016,0.212,0.135,0.306,0.135
HND,1964,7.700295203420117,0.136,0.0155,,,0.249,0.12
HND,1965,7.746732907753622,0.151,0.018500000000000003,0.2,0.13149999999999998,0.218,0.1125
HND,1966,7.768110378525988,0.141,0.0165,0.2,0.13149999999999998,0.218,0.1125
HND,1967,7.787382026484701,0.141,0.0165,0.2,0.13149999999999998,0.218,0.1125
HND,1968,7.809135398120538,0.141,0.0165,0.2,0.13149999999999998,0.218,0.1125
HND,1969,7.78155595923534,0.141,0.0165,0.2,0.13149999999999998,0.218,0.1125
HND,1970,7.779466967458324,0.141,0.016,0.2,0.13149999999999998,0.218,0.1125
HND,1971,7.784889295655098,0.239,0.029000000000000012,0.2,0.13149999999999998,0.243,0.1215
HND,1972,7.803026643632217,0.25,0.029500000000000012,0.19,0.1115,0.327,0.1365
HND,1973,7.841492924460013,0.14,0.016,,,0.303,0.135
HND,1974,7.936302693201959,0.14,0.016,,,0.303,0.135
HND,1975,7.92443418488756,0.14,0.016,,,0.303,0.135
HND,1976,7.9909154630913255,0.14,0.016,,,0.303,0.135
HND,1977,8.056109659545061,0.139,0.016,,,0.303,0.135
HND,1978,8.11552088154677,0.138,0.016,,,0.23,0.11400000000000002
HND,1979,8.126222529458525,0.139,0.016,,,0.23,0.11400000000000002
HND,1980,8.096208271650037,0.176,0.018500000000000003,0.199,0.13199999999999998,0.302,0.1275
HND,1981,8.080546965824498,0.188,0.01949999999999999,0.199,0.13199999999999998,0.414,0.14900000000000002
HND,1982,8.031385330625534,0.37,0.04899999999999999,0.134,0.08600000000000001,0.465,0.1565
HND,1983,7.988542982737695,0.394,0.05050000000000002,0.186,0.10600000000000001,0.497,0.1595
HND,1984,7.995643604287271,0.394,0.05050000000000002,0.186,0.10600000000000001,0.497,0.1595
HND,1985,8.000349495324684,0.394,0.05099999999999999,0.186,0.10600000000000001,0.497,0.1595
HND,1986,7.971776122880628,0.395,0.05299999999999999,0.186,0.10600000000000001,0.497,0.1595
HND,1987,7.996317231796746,0.399,0.05499999999999999,0.186,0.10600000000000001,0.497,0.1595
HND,1988,8.009363076630045,0.399,0.05499999999999999,0.186,0.10600000000000001,0.497,0.1595
HND,1989,8.021256180143997,0.403,0.05500000000000002,0.186,0.10600000000000001,0.497,0.1595
HND,1990,7.992944547318106,0.484,0.06350000000000003,0.186,0.10600000000000001,0.598,0.1405
HND,1991,8.004072936997842,0.49,0.06150000000000003,0.186,0.10600000000000001,0.598,0.1405
HND,1992,8.037397067820498,0.49,0.06150000000000003,0.186,0.10600000000000001,0.618,0.1355
HND,1993,8.076167380139383,0.49,0.06150000000000003,0.186,0.10600000000000001,0.597,0.13649999999999998
HND,1994,8.041081988857954,0.527,0.06349999999999997,0.186,0.10600000000000001,0.597,0.13649999999999998
HND,1995,8.059537428518347,0.544,0.065,0.186,0.10600000000000001,0.597,0.13649999999999998
HND,1996,8.074110418186445,0.557,0.0655,0.186,0.10600000000000001,0.597,0.13649999999999998
HND,1997,8.102667409093053,0.557,0.0655,0.186,0.10600000000000001,0.597,0.13649999999999998
HND,1998,8.111600085116654,0.555,0.0665,0.186,0.10600000000000001,0.597,0.13649999999999998
HND,1999,8.07564008447724,0.556,0.0655,0.186,0.10600000000000001,0.648,0.128
HND,2000,8.112442448088784,0.556,0.0655,0.244,0.11250000000000002,0.648,0.128
HND,2001,8.121252481880806,0.555,0.0655,0.244,0.11250000000000002,0.648,0.128
HND,2002,8.140680254984556,0.555,0.0655,0.244,0.11250000000000002,0.648,0.128
HND,2003,8.16823746323774,0.565,0.0655,0.244,0.11250000000000002,0.648,0.128
HND,2004,8.212478049699353,0.565,0.0655,0.244,0.11250000000000002,0.648,0.128
HND,2005,8.256102519585232,0.559,0.065,0.244,0.11250000000000002,0.648,0.128
HND,2006,8.305310399097777,0.521,0.05999999999999997,0.244,0.11250000000000002,0.663,0.12100000000000005
HND,2007,8.35168202493331,0.522,0.05949999999999997,0.244,0.11250000000000002,0.679,0.1285
HND,2008,8.379943557549577,0.519,0.06049999999999997,0.304,0.1295,0.679,0.1285
HND,2009,8.342878017827026,0.441,0.05199999999999999,0.505,0.15499999999999997,0.626,0.136
HND,2010,8.367739596327835,0.408,0.047500000000000014,0.251,0.1195,0.599,0.1345
HND,2011,8.394121193826242,0.419,0.048000000000000015,0.251,0.1195,0.62,0.1325
HND,2012,8.415824697027949,0.418,0.046500000000000014,0.251,0.1195,0.544,0.13299999999999998
HND,2013,8.4252971767117,0.413,0.04550000000000001,0.272,0.126,0.619,0.138
HND,2014,8.438149984075784,0.433,0.04799999999999999,0.301,0.13399999999999998,0.619,0.138
HND,2015,8.456593569287309,0.426,0.04899999999999999,0.301,0.13399999999999998,0.477,0.13999999999999999
HND,2016,8.475537516147405,0.425,0.046999999999999986,0.301,0.13399999999999998,0.551,0.14400000000000002
HND,2017,8.50538355131842,0.414,0.04600000000000001,0.306,0.13799999999999998,0.53,0.138
HND,2018,8.52548579255881,0.361,0.033,0.321,0.138,0.589,0.13499999999999998
MLI,1960,6.7464121285733745,0.221,0.024499999999999994,0.188,0.10200000000000001,0.642,0.1245
MLI,1961,6.733401891837359,0.256,0.02750000000000001,0.141,0.0875,0.642,0.1245
MLI,1962,6.717804695023691,0.256,0.02750000000000001,0.19,0.10500000000000001,0.642,0.1245
MLI,1963,6.763884908562435,0.256,0.02750000000000001,0.19,0.10500000000000001,0.642,0.1245
MLI,1964,6.78897174299217,0.242,0.02550000000000001,0.19,0.10500000000000001,0.642,0.1245
MLI,1965,6.78105762593618,0.229,0.023999999999999994,0.19,0.10500000000000001,0.642,0.1245
MLI,1966,6.80128303447162,0.229,0.023999999999999994,0.19,0.10500000000000001,0.642,0.1245
MLI,1967,6.813444599510896,0.229,0.022999999999999993,0.19,0.10500000000000001,0.642,0.1245
MLI,1968,6.827629234502852,0.201,0.020000000000000004,0.19,0.10500000000000001,0.629,0.13
MLI,1969,6.80128303447162,0.106,0.011000000000000003,,,0.579,0.13849999999999998
MLI,1970,6.839476438228843,0.104,0.011500000000000003,,,0.579,0.13899999999999998
MLI,1971,6.851184927493743,0.104,0.011500000000000003,,,0.579,0.13899999999999998
MLI,1972,6.878326468291325,0.104,0.011500000000000003,,,0.579,0.13899999999999998
MLI,1973,6.8308742346461795,0.104,0.011500000000000003,,,0.579,0.13899999999999998
MLI,1974,6.78332520060396,0.104,0.011500000000000003,,,0.579,0.13899999999999998
MLI,1975,6.889591308354466,0.106,0.011500000000000003,,,0.588,0.135
MLI,1976,6.993932975223189,0.106,0.011500000000000003,,,0.588,0.135
MLI,1977,7.045776576879511,0.105,0.012000000000000004,,,0.588,0.135
MLI,1978,7.00397413672268,0.105,0.012000000000000004,,,0.588,0.135
MLI,1979,7.20414929203594,0.15,0.013999999999999999,0.058,0.046,0.588,0.135
MLI,1980,7.0630481633881725,0.191,0.016,0.053,0.04,0.588,0.135
MLI,1981,7.01301578963963,0.191,0.016,0.053,0.04,0.588,0.135
MLI,1982,6.937314081223682,0.192,0.016,0.053,0.04,0.588,0.135
MLI,1983,6.963189985870238,0.19,0.0155,0.053,0.04,0.588,0.135
MLI,1984,6.988413181999592,0.19,0.0155,0.053,0.04,0.588,0.135
MLI,1985,6.9930151229329605,0.191,0.0155,0.053,0.04,0.588,0.135
MLI,1986,7.037027614686276,0.19,0.0155,0.053,0.04,0.588,0.135
MLI,1987,7.037027614686276,0.193,0.0155,0.053,0.04,0.588,0.135
MLI,1988,7.017506142941256,0.198,0.016,0.053,0.04,0.588,0.135
MLI,1989,7.094234845924755,0.196,0.0155,0.053,0.04,0.588,0.135
MLI,1990,7.0825485693553,0.202,0.0165,0.125,0.079,0.588,0.135
MLI,1991,7.078980245718784,0.21,0.019500000000000003,0.155,0.0915,0.685,0.1255
MLI,1992,7.016973743177133,0.473,0.04450000000000001,0.493,0.14450000000000002,0.752,0.11149999999999999
MLI,1993,7.016699545327412,0.594,0.0655,0.56,0.1515,0.752,0.11149999999999999
MLI,1994,7.013722470574898,0.594,0.0655,0.56,0.1515,0.752,0.11149999999999999
MLI,1995,7.003286525258559,0.594,0.0655,0.56,0.1515,0.738,0.11099999999999999
MLI,1996,7.0304238719554295,0.594,0.0655,0.56,0.1515,0.738,0.11099999999999999
MLI,1997,7.056995378765318,0.55,0.0635,0.56,0.1515,0.738,0.11099999999999999
MLI,1998,7.062562257683881,0.519,0.06349999999999997,0.523,0.14600000000000002,0.738,0.11099999999999999
MLI,1999,7.083653584126304,0.519,0.06349999999999997,0.523,0.14600000000000002,0.738,0.11099999999999999
MLI,2000,7.050162502123721,0.519,0.06349999999999997,0.523,0.14600000000000002,0.738,0.11099999999999999
MLI,2001,7.17721416316697,0.519,0.06349999999999997,0.523,0.14600000000000002,0.738,0.11099999999999999
MLI,2002,7.186400744008327,0.601,0.07,0.385,0.137,0.738,0.11099999999999999
MLI,2003,7.237967606046719,0.624,0.07099999999999995,0.385,0.137,0.738,0.11099999999999999
MLI,2004,7.220361473809197,0.624,0.07099999999999995,0.385,0.137,0.738,0.11099999999999999
MLI,2005,7.254738297578122,0.624,0.07099999999999995,0.385,0.137,0.738,0.11099999999999999
MLI,2006,7.27115310363064,0.625,0.07299999999999995,0.385,0.137,0.738,0.11099999999999999
MLI,2007,7.273235472676272,0.618,0.07049999999999995,0.385,0.137,0.738,0.11099999999999999
MLI,2008,7.286531383035959,0.608,0.0665,0.385,0.137,0.748,0.10799999999999998
MLI,2009,7.298051519328712,0.61,0.0675,0.385,0.137,0.748,0.10799999999999998
MLI,2010,7.316545253590663,0.608,0.069,0.344,0.1355,0.748,0.10799999999999998
MLI,2011,7.313220387090301,0.611,0.0685,0.344,0.1355,0.748,0.10799999999999998
MLI,2012,7.277938572945661,0.355,0.022499999999999992,0.236,0.11650000000000002,0.748,0.10799999999999998
MLI,2013,7.274479558773871,0.328,0.022999999999999993,0.182,0.11750000000000001,0.63,0.131
MLI,2014,7.316548177182976,0.54,0.0605,0.243,0.13749999999999998,0.63,0.131
MLI,2015,7.347943823148687,0.543,0.061,0.385,0.1365,0.63,0.131
MLI,2016,7.374001859350161,0.543,0.061,0.385,0.1365,0.63,0.131
MLI,2017,7.395942087671053,0.54,0.065,0.334,0.134,0.611,0.138
MLI,2018,7.41895789167887,0.518,0.06049999999999997,0.278,0.12,0.612,0.1365
PAK,1960,6.93828448401696,0.127,0.013499999999999991,,,0.347,0.135
PAK,1961,6.97166860472579,0.128,0.013500000000000005,,,0.347,0.135
PAK,1962,7.01571242048723,0.133,0.014499999999999992,0.304,0.14400000000000002,0.375,0.14600000000000002
PAK,1963,7.049254841255837,0.138,0.0155,0.304,0.14400000000000002,0.386,0.14250000000000002
PAK,1964,7.0967213784947605,0.138,0.0155,0.384,0.15400000000000003,0.386,0.14250000000000002
PAK,1965,7.113956109566034,0.138,0.0155,0.384,0.15400000000000003,0.386,0.14250000000000002
PAK,1966,7.165493475060845,0.143,0.016,0.384,0.15400000000000003,0.423,0.14499999999999996
PAK,1967,7.175489713624222,0.139,0.0155,0.384,0.15400000000000003,0.423,0.14499999999999996
PAK,1968,7.215975002651466,0.141,0.016,0.384,0.15400000000000003,0.423,0.14499999999999996
PAK,1969,7.252053951852814,0.142,0.016,0.418,0.19249999999999998,0.328,0.1375
PAK,1970,7.324489979348532,0.192,0.018500000000000003,0.418,0.19249999999999998,0.408,0.14350000000000002
PAK,1971,7.302496423727326,0.155,0.01849999999999999,,,0.412,0.14500000000000002
PAK,1972,7.282761179605593,0.167,0.018500000000000003,0.414,0.179,0.408,0.14450000000000002
PAK,1973,7.327123292259293,0.192,0.01949999999999999,0.417,0.15699999999999997,0.445,0.1455
PAK,1974,7.334981878871814,0.231,0.019500000000000003,0.417,0.15699999999999997,0.445,0.1455
PAK,1975,7.351799869057777,0.226,0.018000000000000002,0.417,0.15699999999999997,0.445,0.1455
PAK,1976,7.38025578842646,0.23,0.019000000000000003,0.417,0.15699999999999997,0.445,0.1455
PAK,1977,7.396948602621014,0.218,0.022499999999999992,0.434,0.187,0.332,0.1365
PAK,1978,7.450079569807499,0.114,0.012499999999999997,,,0.393,0.14150000000000001
PAK,1979,7.457609289715606,0.107,0.011499999999999996,,,0.401,0.1395
PAK,1980,7.523481312573497,0.107,0.012000000000000004,,,0.392,0.14150000000000001
PAK,1981,7.562161631225652,0.107,0.012000000000000004,,,0.392,0.14150000000000001
PAK,1982,7.601901959875166,0.11,0.012499999999999997,,,0.392,0.14150000000000001
PAK,1983,7.638679823876112,0.11,0.012499999999999997,,,0.392,0.14150000000000001
PAK,1984,7.652545692693921,0.11,0.012499999999999997,,,0.392,0.14150000000000001
PAK,1985,7.709756864454165,0.157,0.0155,0.44,0.15799999999999997,0.392,0.14150000000000001
PAK,1986,7.741533589281828,0.171,0.0175,0.44,0.15799999999999997,0.392,0.14150000000000001
PAK,1987,7.768110378525988,0.171,0.0175,0.44,0.15799999999999997,0.415,0.1405
PAK,1988,7.80057265467065,0.214,0.021500000000000005,0.44,0.15799999999999997,0.415,0.1405
PAK,1989,7.818832443803404,0.371,0.04300000000000001,0.488,0.155,0.456,0.1465
PAK,1990,7.836369760545124,0.372,0.045499999999999985,0.418,0.15699999999999997,0.456,0.1465
PAK,1991,7.88026534834648,0.367,0.045999999999999985,0.418,0.15699999999999997,0.456,0.1465
PAK,1992,7.9129288888282865,0.367,0.045999999999999985,0.418,0.15699999999999997,0.456,0.1465
PAK,1993,7.929246033635826,0.368,0.045999999999999985,0.418,0.15699999999999997,0.489,0.15100000000000002
PAK,1994,7.9571444797828725,0.37,0.04500000000000001,0.418,0.15699999999999997,0.485,0.14900000000000002
PAK,1995,7.988774581298422,0.37,0.04500000000000001,0.418,0.15699999999999997,0.485,0.14900000000000002
PAK,1996,7.999614215011993,0.37,0.04500000000000001,0.418,0.15699999999999997,0.485,0.14900000000000002
PAK,1997,8.001926252930188,0.386,0.047000000000000014,0.418,0.15699999999999997,0.412,0.15150000000000002
