uid,tid,ft,y
2614,12,3,12.427068710327148
2615,1,3,14.634041786193848
2615,2,3,14.801809310913086
2615,3,3,14.932759284973145
2615,4,3,14.879377365112305
2615,5,3,15.07346248626709
2615,6,3,15.090205192565918
2615,7,3,15.363043785095215
2615,8,3,15.58785629272461
2615,9,3,15.577974319458008
2615,10,3,15.58409309387207
2615,11,3,15.688843727111816
2615,12,3,15.684196472167969
2616,1,12,12.10012435913086
2616,2,12,12.187501907348633
2616,3,12,12.586071014404297
2616,4,12,12.528942108154297
2616,5,12,12.515771865844727
2616,6,12,12.36814022064209
2616,7,12,12.567051887512207
2616,8,12,12.430662155151367
2616,9,12,12.526935577392578
2616,10,12,12.824124336242676
2616,11,12,12.649703979492188
2616,12,12,12.681177139282227
2617,1,11,13.730679512023926
2617,2,11,13.65455436706543
2617,3,11,13.6995267868042
2617,4,11,13.722184181213379
2617,5,11,13.764446258544922
2617,6,11,13.800032615661621
2617,7,11,13.856666564941406
2617,8,11,13.921201705932617
2617,9,11,13.99397087097168
2617,10,11,14.084299087524414
2617,11,11,14.465325355529785
2617,12,11,14.272317886352539
2618,1,8,10.480947494506836
2618,2,8,11.158421516418457
2618,3,8,11.008039474487305
2618,4,8,11.003665924072266
2618,5,8,11.17812728881836
2618,6,8,11.098591804504395
2618,7,8,11.370567321777344
2618,8,8,11.720417976379395
2618,9,8,11.991863250732422
2618,10,8,12.031315803527832
2618,11,8,11.922883033752441
2618,12,8,11.913966178894043
2619,1,10,10.988039016723633
2619,2,10,11.125981330871582
2619,3,10,10.861974716186523
2619,4,10,10.734360694885254
2619,5,10,10.667173385620117
2619,6,10,13.77092456817627
2619,7,10,14.235751152038574
2619,8,10,14.26240062713623
2619,9,10,10.638398170471191
2619,10,10,11.029291152954102
2619,11,10,11.499541282653809
2619,12,10,11.936905860900879
2620,1,5,11.713092803955078
2620,2,5,11.787281036376953
2620,3,5,11.807927131652832
2620,4,5,12.194031715393066
2620,5,5,12.185681343078613
2620,6,5,12.199392318725586
2620,7,5,12.46438217163086
2620,8,5,12.534235000610352
2620,9,5,12.70623779296875
2620,10,5,12.920710563659668
2620,11,5,12.915218353271484
2620,12,5,12.826019287109375
2621,1,11,10.176240921020508
2621,2,11,10.105611801147461
2621,3,11,10.547057151794434
2621,4,11,10.49158000946045
2621,5,11,10.455121040344238
2621,6,11,10.63127613067627
2621,7,11,10.804118156433105
2621,8,11,10.924015998840332
2621,9,11,11.029911994934082
2621,10,11,11.1641206741333
2621,11,11,11.604523658752441
2621,12,11,11.356736183166504
2622,1,11,10.31728744506836
2622,2,11,10.415218353271484
2622,3,11,10.669103622436523
2622,4,11,10.649168014526367
2622,5,11,10.703783988952637
2622,6,11,10.564041137695312
2622,7,11,10.618154525756836
2622,8,11,10.440025329589844
2622,9,11,10.447348594665527
2622,10,11,10.354144096374512
2622,11,11,10.946698188781738
2622,12,11,11.323336601257324
2623,1,2,12.034772872924805
2623,2,2,12.609959602355957
2623,3,2,12.62852668762207
2623,4,2,12.944432258605957
2623,5,2,12.867974281311035
2623,6,2,13.100273132324219
2623,7,2,12.690404891967773
2623,8,2,13.182938575744629
2623,9,2,13.227307319641113
2623,10,2,13.329585075378418
2623,11,2,13.460114479064941
2623,12,2,13.99032974243164
2624,1,12,13.983795166015625
2624,2,12,13.793078422546387
2624,3,12,14.0053071975708
2624,4,12,14.234525680541992
2624,5,12,14.329842567443848
2624,6,12,14.376099586486816
2624,7,12,14.375211715698242
2624,8,12,14.40312671661377
2624,9,12,14.529436111450195
2624,10,12,14.493226051330566
2624,11,12,14.565677642822266
2624,12,12,14.48092269897461
2625,1,10,12.07065200805664
2625,2,10,12.290438652038574
2625,3,10,12.244827270507812
2625,4,10,12.298921585083008
2625,5,10,12.340116500854492
2625,6,10,12.278254508972168
2625,7,10,12.36732292175293
2625,8,10,12.547032356262207
2625,9,10,12.754219055175781
2625,10,10,12.6144380569458
2625,11,10,12.462929725646973
2625,12,10,12.481436729431152
2626,1,11,9.363122940063477
2626,2,11,8.466169357299805
2626,3,11,10.060294151306152
2626,4,11,9.364558219909668
2626,5,11,10.978157043457031
2626,6,11,9.525459289550781
2626,7,11,9.781892776489258
2626,8,11,9.790572166442871
2626,9,11,9.93432903289795
2626,10,11,10.165529251098633
2626,11,11,10.091788291931152
2626,12,11,10.247483253479004
2627,1,10,11.901643753051758
2627,2,10,11.967580795288086
2627,3,10,11.68083381652832
2627,4,10,12.280891418457031
2627,5,10,12.30398178100586
2627,6,10,12.949729919433594
2627,7,10,12.434926986694336
2627,8,10,12.300986289978027
2627,9,10,12.35089111328125
2627,10,10,12.396154403686523
2627,11,10,12.23270320892334
2627,12,10,12.152019500732422
2628,1,11,9.765759468078613
2628,2,11,9.762975692749023
2628,3,11,9.714010238647461
2628,4,11,9.749763488769531
2628,5,11,9.744379043579102
2628,6,11,10.001032829284668
2628,7,11,10.001504898071289
2628,8,11,9.766493797302246
2628,9,11,9.709839820861816
2628,10,11,9.876996994018555
2628,11,11,10.704236030578613
2628,12,11,10.817269325256348
2629,1,12,12.09560489654541
2629,2,12,12.082743644714355
2629,3,12,12.135197639465332
2629,4,12,12.176212310791016
2629,5,12,12.170100212097168
2629,6,12,12.260940551757812
2629,7,12,12.213473320007324
2629,8,12,12.352808952331543
2629,9,12,12.397222518920898
2629,10,12,12.517860412597656
2629,11,12,12.531299591064453
2629,12,12,12.49814224243164
2630,1,11,12.176525115966797
2630,2,11,12.144819259643555
2630,3,11,12.110642433166504
2630,4,11,12.177281379699707
2630,5,11,12.212597846984863
2630,6,11,12.323217391967773
2630,7,11,12.266515731811523
2630,8,11,12.02486515045166
2630,9,11,12.065665245056152
2630,10,11,12.164844512939453
2630,11,11,13.220502853393555
2630,12,11,13.323513984680176
2631,1,11,12.421672821044922
2631,2,11,12.53453254699707
2631,3,11,12.550739288330078
2631,4,11,12.822742462158203
2631,5,11,12.574691772460938
2631,6,11,12.830985069274902
2631,7,11,12.747458457946777
2631,8,11,12.85715103149414
2631,9,11,12.88673210144043
2631,10,11,13.06830883026123
2631,11,11,13.22830867767334
2631,12,11,13.289907455444336
2632,1,5,7.126499176025391
2632,2,5,8.659661293029785
2632,3,5,9.095569610595703
2632,4,5,11.08492660522461
2632,5,5,10.265344619750977
2632,6,5,9.762701988220215
2632,7,5,10.351336479187012
2632,8,5,6.837679862976074
2632,9,5,10.686717987060547
2632,10,5,9.651468276977539
2632,11,5,10.318257331848145
2632,12,5,10.49064826965332
2633,1,11,11.600434303283691
2633,2,11,11.497804641723633
2633,3,11,11.809158325195312
2633,4,11,12.078213691711426
2633,5,11,12.015281677246094
2633,6,11,12.12498664855957
2633,7,11,12.46456527709961
2633,8,11,12.355053901672363
2633,9,11,12.278239250183105
2633,10,11,12.451231956481934
2633,11,11,12.52716064453125
2633,12,11,12.405510902404785
2634,1,5,13.612773895263672
2634,2,5,13.550382614135742
2634,3,5,13.715920448303223
2634,4,5,14.13959789276123
2634,5,5,14.327589988708496
2634,6,5,14.234734535217285
2634,7,5,14.27031135559082
2634,8,5,14.238365173339844
2634,9,5,14.303531646728516
2634,10,5,14.444140434265137
2634,11,5,14.531981468200684
2634,12,5,14.951759338378906
2635,1,9,13.362217903137207
2635,2,9,13.549436569213867
2635,3,9,13.611798286437988
2635,4,9,13.648490905761719
2635,5,9,13.719246864318848
2635,6,9,14.052681922912598
2635,7,9,14.049064636230469
2635,8,9,14.220081329345703
2635,9,9,14.380258560180664
2635,10,9,14.210702896118164
2635,11,9,14.25188159942627
2635,12,9,14.351842880249023
2636,1,12,14.047467231750488
2636,2,12,13.919533729553223
2636,3,12,13.9605131149292
2636,4,12,13.99671745300293
2636,5,12,14.001774787902832
2636,6,12,14.081048011779785
2636,7,12,14.21225643157959
2636,8,12,14.189160346984863
2636,9,12,14.296891212463379
2636,10,12,14.429347038269043
2636,11,12,14.516751289367676
2636,12,12,14.657655715942383
2637,1,11,10.535168647766113
2637,2,11,10.926799774169922
2637,3,11,10.947553634643555
2637,4,11,11.163919448852539
2637,5,11,10.799356460571289
2637,6,11,10.842519760131836
2637,7,11,10.66265869140625
2637,8,11,10.800263404846191
2637,9,11,10.754801750183105
2637,10,11,11.393359184265137
2637,11,11,10.820877075195312
2637,12,11,11.822309494018555
2638,1,10,11.204179763793945
2638,2,10,11.770768165588379
2638,3,10,11.039674758911133
2638,4,10,11.326391220092773
2638,5,10,11.364249229431152
2638,6,10,11.157855033874512
2638,7,10,11.158696174621582
2638,8,10,11.245051383972168
2638,9,10,11.348621368408203
2638,10,10,11.314845085144043
2638,11,10,11.447172164916992
2638,12,10,11.383328437805176
2639,1,11,12.596687316894531
2639,2,11,12.705453872680664
2639,3,11,12.67320728302002
2639,4,11,12.740297317504883
2639,5,11,12.778040885925293
2639,6,11,12.741399765014648
2639,7,11,12.579283714294434
2639,8,11,12.639811515808105
2639,9,11,12.629608154296875
2639,10,11,12.778491020202637
2639,11,11,12.968827247619629
2639,12,11,13.038951873779297
2640,1,9,12.056748390197754
2640,2,9,10.841373443603516
2640,3,9,11.137480735778809
2640,4,9,11.278501510620117
2640,5,9,11.095748901367188
2640,6,9,11.110380172729492
2640,7,9,11.416555404663086
2640,8,9,11.700847625732422
2640,9,9,11.600625991821289
2640,10,9,11.461139678955078
2640,11,9,11.737903594970703
2640,12,9,12.284327507019043
2641,1,2,11.954273223876953
2641,2,2,13.142109870910645
2641,3,2,13.226508140563965
2641,4,2,13.297350883483887
2641,5,2,13.210071563720703
2641,6,2,12.639693260192871
2641,7,2,12.957212448120117
2641,8,2,12.97960376739502
2641,9,2,13.216826438903809
2641,10,2,12.796857833862305
2641,11,2,12.953421592712402
2641,12,2,11.747553825378418
2642,1,4,16.738510131835938
2642,2,4,16.98764991760254
2642,3,4,17.087621688842773
2642,4,4,17.20353889465332
2642,5,4,17.128267288208008
2642,6,4,17.235809326171875
2642,7,4,17.262042999267578
2642,8,4,17.868669509887695
2642,9,4,18.20745086669922
2642,10,4,18.410730361938477
2642,11,4,18.477096557617188
2642,12,4,18.484487533569336
2643,1,9,10.517402648925781
2643,2,9,10.41249942779541
2643,3,9,10.113785743713379
2643,4,9,10.212349891662598
2643,5,9,11.757335662841797
2643,6,9,10.676280975341797
2643,7,9,10.567414283752441
2643,8,9,10.841464042663574
2643,9,9,10.97000789642334
2643,10,9,10.89399528503418
2643,11,9,11.160202026367188
2643,12,9,11.785460472106934
2644,1,3,10.926774024963379
2644,2,3,10.679338455200195
2644,3,3,9.369173049926758
2644,4,3,11.191608428955078
2644,5,3,11.53437328338623
2644,6,3,10.967366218566895
2644,7,3,10.906852722167969
2644,8,3,10.596123695373535
2644,9,3,10.266531944274902
2644,10,3,10.844935417175293
2644,11,3,10.671895980834961
2644,12,3,10.803609848022461
2645,1,10,10.486576080322266
2645,2,10,10.894634246826172
2645,3,10,11.45497989654541
2645,4,10,11.547152519226074
2645,5,10,11.295111656188965
2645,6,10,11.409200668334961
2645,7,10,11.473100662231445
2645,8,10,11.573457717895508
2645,9,10,11.817283630371094
2645,10,10,11.850300788879395
2645,11,10,12.884986877441406
2645,12,10,12.763278007507324
2646,1,2,9.031189918518066
2646,2,2,9.021946907043457
2646,3,2,9.046542167663574
2646,4,2,9.154351234436035
2646,5,2,9.091845512390137
2646,6,2,9.702191352844238
2646,7,2,10.076534271240234
2646,8,2,10.149916648864746
2646,9,2,9.807726860046387
2646,10,2,9.829548835754395
2646,11,2,10.204036712646484
2646,12,2,9.909913063049316
2647,1,11,13.199967384338379
2647,2,11,13.510132789611816
2647,3,11,13.492109298706055
2647,4,11,13.49007797241211
2647,5,11,13.485369682312012
2647,6,11,13.449443817138672
2647,7,11,13.398551940917969
2647,8,11,12.820591926574707
2647,9,11,12.856597900390625
2647,10,11,12.980674743652344
2647,11,11,13.353479385375977
2647,12,11,13.342116355895996
2648,1,12,9.318864822387695
2648,2,12,9.100187301635742
2648,3,12,9.501164436340332
2648,4,12,7.869234561920166
2648,5,12,7.238793849945068
2648,6,12,8.769107818603516
2648,7,12,8.63576889038086
2648,8,12,9.08060359954834
2648,9,12,8.710235595703125
2648,10,12,9.188825607299805
2648,11,12,8.728436470031738
2648,12,12,8.718449592590332
2649,1,11,11.481365203857422
2649,2,11,11.445124626159668
2649,3,11,10.957938194274902
2649,4,11,11.101983070373535
2649,5,11,10.758129119873047
2649,6,11,10.741132736206055
2649,7,11,11.279952049255371
2649,8,11,11.322967529296875
2649,9,11,11.317427635192871
2649,10,11,11.295878410339355
2649,11,11,11.579093933105469
2649,12,11,12.067743301391602
2650,1,12,10.51336669921875
2650,2,12,12.975409507751465
2650,3,12,12.017117500305176
2650,4,12,11.140164375305176
2650,5,12,11.340399742126465
2650,6,12,11.375617027282715
2650,7,12,11.692185401916504
2650,8,12,11.950392723083496
2650,9,12,11.706605911254883
2650,10,12,11.701311111450195
2650,11,12,11.722342491149902
2650,12,12,11.729375839233398
2651,1,7,10.84219741821289
2651,2,7,10.225967407226562
2651,3,7,10.736000061035156
2651,4,7,10.966593742370605
2651,5,7,9.869959831237793
2651,6,7,10.0685453414917
2651,7,7,10.862090110778809
2651,8,7,8.8818998336792
2651,9,7,9.160348892211914
2651,10,7,9.511070251464844
2651,11,7,8.805977821350098
2651,12,7,6.95709753036499
2652,1,11,10.838212013244629
2652,2,11,11.333559036254883
2652,3,11,11.422124862670898
2652,4,11,11.442489624023438
2652,5,11,11.38201904296875
2652,6,11,11.857451438903809
2652,7,11,11.805862426757812
2652,8,11,11.883773803710938
2652,9,11,12.05957317352295
2652,10,11,11.965916633605957
2652,11,11,12.019976615905762
2652,12,11,11.760640144348145
2653,1,11,13.619232177734375
2653,2,11,13.625500679016113
2653,3,11,13.650297164916992
2653,4,11,13.70084285736084
2653,5,11,13.833320617675781
2653,6,11,13.821165084838867
2653,7,11,13.910451889038086
2653,8,11,13.971869468688965
2653,9,11,14.045938491821289
2653,10,11,14.092340469360352
2653,11,11,14.415780067443848
2653,12,11,14.52166748046875
2654,1,11,13.724919319152832
2654,2,11,13.805183410644531
2654,3,11,13.882485389709473
2654,4,11,13.960622787475586
2654,5,11,13.910558700561523
2654,6,11,14.146224975585938
2654,7,11,14.13474178314209
2654,8,11,14.338431358337402
2654,9,11,14.657021522521973
2654,10,11,14.868599891662598
2654,11,11,14.847251892089844
2654,12,11,14.905216217041016
2655,1,11,10.258523941040039
2655,2,11,10.177672386169434
2655,3,11,10.047789573669434
2655,4,11,10.365961074829102
2655,5,11,10.913566589355469
2655,6,11,10.630159378051758
2655,7,11,10.832374572753906
2655,8,11,10.703006744384766
2655,9,11,10.845654487609863
2655,10,11,10.764876365661621
2655,11,11,10.66660213470459
2655,12,11,10.409561157226562
2656,1,11,7.902068138122559
2656,2,11,9.489731788635254
2656,3,11,9.665985107421875
2656,4,11,9.260218620300293
2656,5,11,9.545624732971191
2656,6,11,5.363685607910156
2656,7,11,9.926246643066406
2656,8,11,9.838543891906738
2656,9,11,9.850898742675781
2656,10,11,10.206819534301758
2656,11,11,10.015560150146484
2656,12,11,9.838188171386719
2657,1,12,14.21704387664795
2657,2,12,14.316546440124512
2657,3,12,14.378283500671387
2657,4,12,14.712403297424316
2657,5,12,14.753206253051758
2657,6,12,14.995614051818848
2657,7,12,15.08735179901123
2657,8,12,15.621003150939941
2657,9,12,15.552936553955078
2657,10,12,15.870983123779297
2657,11,12,16.104034423828125
2657,12,12,16.209016799926758
2658,1,11,12.600353240966797
2658,2,11,11.951255798339844
2658,3,11,12.405019760131836
2658,4,11,12.311898231506348
2658,5,11,12.294157028198242
2658,6,11,12.35158634185791
2658,7,11,12.416172981262207
2658,8,11,12.560600280761719
2658,9,11,12.44141674041748
2658,10,11,12.911554336547852
2658,11,11,12.749347686767578
2658,12,11,12.851195335388184
2659,1,11,13.354233741760254
2659,2,11,13.367183685302734
2659,3,11,13.378600120544434
2659,4,11,13.325026512145996
2659,5,11,13.370614051818848
2659,6,11,13.349027633666992
2659,7,11,13.302128791809082
2659,8,11,13.581855773925781
2659,9,11,13.586432456970215
2659,10,11,13.830034255981445
2659,11,11,14.060009956359863
2659,12,11,14.024580955505371
2660,1,11,13.145030975341797
2660,2,11,13.067059516906738
2660,3,11,13.583178520202637
2660,4,11,13.569695472717285
2660,5,11,13.601730346679688
2660,6,11,13.656843185424805
2660,7,11,13.726567268371582
2660,8,11,13.743056297302246
2660,9,11,13.767403602600098
2660,10,11,13.863147735595703
2660,11,11,14.17628288269043
2660,12,11,14.232370376586914
2661,1,10,11.686899185180664
2661,2,10,11.703156471252441
2661,3,10,0.0
2661,4,10,11.646724700927734
2661,5,10,11.611896514892578
2661,6,10,11.970243453979492
2661,7,10,11.880233764648438
2661,8,10,11.821732521057129
2661,9,10,11.808880805969238
2661,10,10,11.686004638671875
2661,11,10,12.271238327026367
2661,12,10,12.08291244506836
2662,1,11,10.8301362991333
2662,2,11,11.82662296295166
2662,3,11,11.554069519042969
2662,4,11,11.628514289855957
2662,5,11,11.490302085876465
2662,6,11,11.258722305297852
2662,7,11,10.89697551727295
2662,8,11,10.96928882598877
2662,9,11,10.700957298278809
2662,10,11,11.47158145904541
2662,11,11,11.436707496643066
2662,12,11,11.050064086914062
2663,1,11,10.861099243164062
2663,2,11,11.018364906311035
2663,3,11,11.173116683959961
2663,4,11,11.400794982910156
2663,5,11,11.114521980285645
2663,6,11,11.287931442260742
2663,7,11,11.464068412780762
2663,8,11,11.692211151123047
2663,9,11,11.503973960876465
2663,10,11,11.739720344543457
2663,11,11,12.182633399963379
2663,12,11,12.047650337219238
2664,1,11,9.720381736755371
2664,2,11,10.459190368652344
2664,3,11,10.703457832336426
2664,4,11,10.44382381439209
2664,5,11,10.266290664672852
2664,6,11,11.136523246765137
2664,7,11,11.092095375061035
2664,8,11,10.890034675598145
2664,9,11,11.033365249633789
2664,10,11,11.22684097290039
2664,11,11,11.462008476257324
2664,12,11,11.592196464538574
2665,1,11,10.030296325683594
2665,2,11,10.066168785095215
2665,3,11,10.346866607666016
2665,4,11,10.618398666381836
2665,5,11,10.785441398620605
2665,6,11,10.586636543273926
2665,7,11,10.597332000732422
2665,8,11,10.773917198181152
2665,9,11,10.91170597076416
2665,10,11,10.828242301940918
2665,11,11,11.16843032836914
2665,12,11,11.094319343566895
2666,1,11,8.877598762512207
2666,2,11,9.653582572937012
2666,3,11,9.66331958770752
2666,4,11,9.828079223632812
2666,5,11,9.674260139465332
2666,6,11,9.746678352355957
2666,7,11,9.22114086151123
2666,8,11,9.692950248718262
2666,9,11,9.694626808166504
2666,10,11,9.712916374206543
2666,11,11,12.014521598815918
2666,12,11,10.145278930664062
2667,1,12,11.996782302856445
2667,2,12,11.824271202087402
2667,3,12,12.324153900146484
2667,4,12,12.154516220092773
2667,5,12,12.042008399963379
2667,6,12,12.050297737121582
2667,7,12,11.953938484191895
2667,8,12,12.118273735046387
2667,9,12,12.018196105957031
2667,10,12,12.189740180969238
2667,11,12,12.098565101623535
2667,12,12,11.915966987609863
2668,1,11,13.924293518066406
2668,2,11,13.5809907913208
2668,3,11,14.201841354370117
